Generation,Worker_Index,Start_Times,Shift_Lengths
80,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
80,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
80,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
80,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
80,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
80,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
80,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
80,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
80,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
80,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
80,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
80,23,"[9, 9, 9, 9, 9, 'X', 'X']","[8, 8, 8, 8, 8, 0, 0]"
80,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
80,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
80,26,"[16, 16, 16, 'X', 'X', 16, 16]","[7, 7, 7, 0, 0, 7, 7]"
80,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
80,28,"[22, 22, 22, 22, 22, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
80,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
80,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
80,31,"[0, 0, 0, 0, 0, 'X', 'X']","[7, 7, 7, 7, 7, 0, 0]"
80,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
80,33,"[18, 18, 18, 18, 'X', 'X', 18]","[4, 4, 4, 4, 0, 0, 4]"
80,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
80,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
80,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
80,37,"[15, 15, 15, 'X', 'X', 15, 15]","[5, 5, 5, 0, 0, 5, 5]"
80,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
81,0,"['X', 'X', 10, 10, 10, 10, 10]","[0, 0, 12, 12, 12, 12, 12]"
81,1,"[12, 12, 'X', 'X', 12, 12, 12]","[7, 7, 0, 0, 7, 7, 7]"
81,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
81,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
81,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
81,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
81,6,"[7, 7, 'X', 'X', 7, 7, 7]","[4, 4, 0, 0, 4, 4, 4]"
81,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
81,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
81,9,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 11, 11, 11, 11, 11]"
81,10,"['X', 23, 23, 23, 23, 23, 'X']","[0, 9, 9, 9, 9, 9, 0]"
81,11,"[17, 17, 17, 17, 17, 'X', 'X']","[4, 4, 4, 4, 4, 0, 0]"
81,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
81,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
81,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
81,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
81,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
81,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
81,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
81,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
81,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
81,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
81,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
81,23,"[9, 9, 9, 9, 9, 'X', 'X']","[8, 8, 8, 8, 8, 0, 0]"
81,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
81,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
81,26,"[16, 16, 16, 'X', 'X', 16, 16]","[7, 7, 7, 0, 0, 7, 7]"
81,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
81,28,"[22, 22, 22, 22, 22, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
81,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
81,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
81,31,"[0, 0, 0, 0, 0, 'X', 'X']","[7, 7, 7, 7, 7, 0, 0]"
81,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
81,33,"[18, 18, 18, 18, 'X', 'X', 18]","[4, 4, 4, 4, 0, 0, 4]"
81,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
81,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
81,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
81,37,"[15, 15, 15, 'X', 'X', 15, 15]","[5, 5, 5, 0, 0, 5, 5]"
81,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
82,0,"['X', 'X', 10, 10, 10, 10, 10]","[0, 0, 12, 12, 12, 12, 12]"
82,1,"[12, 12, 'X', 'X', 12, 12, 12]","[7, 7, 0, 0, 7, 7, 7]"
82,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
82,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
82,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
82,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
82,6,"[7, 7, 'X', 'X', 7, 7, 7]","[4, 4, 0, 0, 4, 4, 4]"
82,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
82,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
82,9,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 11, 11, 11, 11, 11]"
82,10,"['X', 23, 23, 23, 23, 23, 'X']","[0, 9, 9, 9, 9, 9, 0]"
82,11,"[17, 17, 17, 17, 17, 'X', 'X']","[4, 4, 4, 4, 4, 0, 0]"
82,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
82,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
82,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
82,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
82,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
82,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
82,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
82,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
82,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
82,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
82,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
82,23,"[9, 9, 9, 9, 9, 'X', 'X']","[8, 8, 8, 8, 8, 0, 0]"
82,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
82,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
82,26,"[16, 16, 16, 'X', 'X', 16, 16]","[7, 7, 7, 0, 0, 7, 7]"
82,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
82,28,"[22, 22, 22, 22, 22, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
82,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
82,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
82,31,"[0, 0, 0, 0, 0, 'X', 'X']","[7, 7, 7, 7, 7, 0, 0]"
82,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
82,33,"[18, 18, 18, 18, 'X', 'X', 18]","[4, 4, 4, 4, 0, 0, 4]"
82,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
82,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
82,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
82,37,"[15, 15, 15, 'X', 'X', 15, 15]","[5, 5, 5, 0, 0, 5, 5]"
82,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
83,0,"['X', 'X', 10, 10, 10, 10, 10]","[0, 0, 12, 12, 12, 12, 12]"
83,1,"[12, 12, 'X', 'X', 12, 12, 12]","[7, 7, 0, 0, 7, 7, 7]"
83,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
83,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
83,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
83,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
83,6,"[7, 7, 'X', 'X', 7, 7, 7]","[4, 4, 0, 0, 4, 4, 4]"
83,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
83,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
83,9,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 11, 11, 11, 11, 11]"
83,10,"['X', 23, 23, 23, 23, 23, 'X']","[0, 9, 9, 9, 9, 9, 0]"
83,11,"[17, 17, 17, 17, 17, 'X', 'X']","[4, 4, 4, 4, 4, 0, 0]"
83,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
83,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
83,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
83,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
83,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
83,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
83,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
83,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
83,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
83,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
83,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
83,23,"[9, 9, 9, 9, 9, 'X', 'X']","[8, 8, 8, 8, 8, 0, 0]"
83,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
83,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
83,26,"[16, 16, 16, 'X', 'X', 16, 16]","[7, 7, 7, 0, 0, 7, 7]"
83,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
83,28,"[22, 22, 22, 22, 22, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
83,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
83,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
83,31,"[0, 0, 0, 0, 0, 'X', 'X']","[7, 7, 7, 7, 7, 0, 0]"
83,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
83,33,"[18, 18, 18, 18, 'X', 'X', 18]","[4, 4, 4, 4, 0, 0, 4]"
83,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
83,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
83,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
83,37,"[15, 15, 15, 'X', 'X', 15, 15]","[5, 5, 5, 0, 0, 5, 5]"
83,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
84,0,"['X', 'X', 10, 10, 10, 10, 10]","[0, 0, 12, 12, 12, 12, 12]"
84,1,"[12, 12, 'X', 'X', 12, 12, 12]","[7, 7, 0, 0, 7, 7, 7]"
84,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
84,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
84,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
84,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
84,6,"[7, 7, 'X', 'X', 7, 7, 7]","[4, 4, 0, 0, 4, 4, 4]"
84,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
84,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
84,9,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 11, 11, 11, 11, 11]"
84,10,"['X', 23, 23, 23, 23, 23, 'X']","[0, 9, 9, 9, 9, 9, 0]"
84,11,"[17, 17, 17, 17, 17, 'X', 'X']","[4, 4, 4, 4, 4, 0, 0]"
84,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
84,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
84,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
84,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
84,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
84,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
84,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
84,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
84,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
84,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
84,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
84,23,"[9, 9, 9, 9, 9, 'X', 'X']","[8, 8, 8, 8, 8, 0, 0]"
84,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
84,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
84,26,"[16, 16, 16, 'X', 'X', 16, 16]","[7, 7, 7, 0, 0, 7, 7]"
84,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
84,28,"[22, 22, 22, 22, 22, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
84,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
84,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
84,31,"[0, 0, 0, 0, 0, 'X', 'X']","[7, 7, 7, 7, 7, 0, 0]"
84,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
84,33,"[18, 18, 18, 18, 'X', 'X', 18]","[4, 4, 4, 4, 0, 0, 4]"
84,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
84,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
84,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
84,37,"[15, 15, 15, 'X', 'X', 15, 15]","[5, 5, 5, 0, 0, 5, 5]"
84,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
85,0,"['X', 'X', 10, 10, 10, 10, 10]","[0, 0, 12, 12, 12, 12, 12]"
85,1,"[12, 12, 'X', 'X', 12, 12, 12]","[7, 7, 0, 0, 7, 7, 7]"
85,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
85,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
85,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
85,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
85,6,"[7, 7, 'X', 'X', 7, 7, 7]","[4, 4, 0, 0, 4, 4, 4]"
85,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
85,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
85,9,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 11, 11, 11, 11, 11]"
85,10,"['X', 23, 23, 23, 23, 23, 'X']","[0, 9, 9, 9, 9, 9, 0]"
85,11,"[17, 17, 17, 17, 17, 'X', 'X']","[4, 4, 4, 4, 4, 0, 0]"
85,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
85,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
85,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
85,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
85,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
85,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
85,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
85,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
85,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
85,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
85,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
85,23,"[9, 9, 9, 9, 9, 'X', 'X']","[8, 8, 8, 8, 8, 0, 0]"
85,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
85,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
85,26,"[16, 16, 16, 'X', 'X', 16, 16]","[7, 7, 7, 0, 0, 7, 7]"
85,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
85,28,"[22, 22, 22, 22, 22, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
85,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
85,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
85,31,"[0, 0, 0, 0, 0, 'X', 'X']","[7, 7, 7, 7, 7, 0, 0]"
85,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
85,33,"[18, 18, 18, 18, 'X', 'X', 18]","[4, 4, 4, 4, 0, 0, 4]"
85,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
85,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
85,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
85,37,"[15, 15, 15, 'X', 'X', 15, 15]","[5, 5, 5, 0, 0, 5, 5]"
85,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
86,0,"['X', 'X', 10, 10, 10, 10, 10]","[0, 0, 12, 12, 12, 12, 12]"
86,1,"[12, 12, 'X', 'X', 12, 12, 12]","[7, 7, 0, 0, 7, 7, 7]"
86,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
86,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
86,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
86,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
86,6,"[7, 7, 'X', 'X', 7, 7, 7]","[4, 4, 0, 0, 4, 4, 4]"
86,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
86,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
86,9,"['X', 'X', 12, 12, 12, 12, 12]","[0, 0, 11, 11, 11, 11, 11]"
86,10,"['X', 23, 23, 23, 23, 23, 'X']","[0, 9, 9, 9, 9, 9, 0]"
86,11,"[17, 17, 17, 17, 17, 'X', 'X']","[4, 4, 4, 4, 4, 0, 0]"
86,12,"['X', 11, 11, 11, 11, 11, 'X']","[0, 10, 10, 10, 10, 10, 0]"
86,13,"['X', 9, 9, 9, 9, 9, 'X']","[0, 6, 6, 6, 6, 6, 0]"
86,14,"[22, 22, 'X', 'X', 22, 22, 22]","[5, 5, 0, 0, 5, 5, 5]"
86,15,"[0, 0, 0, 0, 0, 'X', 'X']","[12, 12, 12, 12, 12, 0, 0]"
86,16,"[0, 0, 0, 0, 0, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
86,17,"[12, 12, 12, 12, 12, 'X', 'X']","[10, 10, 10, 10, 10, 0, 0]"
86,18,"['X', 11, 11, 11, 11, 11, 'X']","[0, 11, 11, 11, 11, 11, 0]"
86,19,"[22, 22, 22, 22, 22, 'X', 'X']","[5, 5, 5, 5, 5, 0, 0]"
86,20,"[15, 15, 15, 15, 15, 'X', 'X']","[11, 11, 11, 11, 11, 0, 0]"
86,21,"['X', 'X', 0, 0, 0, 0, 0]","[0, 0, 4, 4, 4, 4, 4]"
86,22,"[1, 1, 'X', 'X', 1, 1, 1]","[5, 5, 0, 0, 5, 5, 5]"
86,23,"[9, 9, 9, 9, 9, 'X', 'X']","[8, 8, 8, 8, 8, 0, 0]"
86,24,"['X', 13, 13, 13, 13, 13, 'X']","[0, 9, 9, 9, 9, 9, 0]"
86,25,"[12, 12, 12, 'X', 'X', 12, 12]","[6, 6, 6, 0, 0, 6, 6]"
86,26,"[16, 16, 16, 'X', 'X', 16, 16]","[7, 7, 7, 0, 0, 7, 7]"
86,27,"['X', 5, 5, 5, 5, 5, 'X']","[0, 5, 5, 5, 5, 5, 0]"
86,28,"[22, 22, 22, 22, 22, 'X', 'X']","[9, 9, 9, 9, 9, 0, 0]"
86,29,"[9, 9, 'X', 'X', 9, 9, 9]","[6, 6, 0, 0, 6, 6, 6]"
86,30,"[18, 18, 18, 18, 'X', 'X', 18]","[9, 9, 9, 9, 0, 0, 9]"
86,31,"[0, 0, 0, 0, 0, 'X', 'X']","[7, 7, 7, 7, 7, 0, 0]"
86,32,"[19, 19, 19, 19, 'X', 'X', 19]","[7, 7, 7, 7, 0, 0, 7]"
86,33,"[18, 18, 18, 18, 'X', 'X', 18]","[4, 4, 4, 4, 0, 0, 4]"
86,34,"['X', 'X', 22, 22, 22, 22, 22]","[0, 0, 7, 7, 7, 7, 7]"
86,35,"['X', 'X', 17, 17, 17, 17, 17]","[0, 0, 9, 9, 9, 9, 9]"
86,36,"['X', 2, 2, 2, 2, 2, 'X']","[0, 6, 6, 6, 6, 6, 0]"
86,37,"[15, 15, 15, 'X', 'X', 15, 15]","[5, 5, 5, 0, 0, 5, 5]"
86,38,"[15, 15, 'X', 'X', 15, 15, 15]","[7, 7, 0, 0, 7, 7, 7]"
87,0,"['X', 'X', 10, 10, 10, 10, 10]","[0, 0, 12, 12, 12, 12, 12]"
87,1,"[12, 12, 'X', 'X', 12, 12, 12]","[7, 7, 0, 0, 7, 7, 7]"
87,2,"['X', 10, 10, 10, 10, 10, 'X']","[0, 12, 12, 12, 12, 12, 0]"
87,3,"[21, 21, 'X', 'X', 21, 21, 21]","[12, 12, 0, 0, 12, 12, 12]"
87,4,"[9, 9, 9, 'X', 'X', 9, 9]","[6, 6, 6, 0, 0, 6, 6]"
87,5,"['X', 11, 11, 11, 11, 11, 'X']","[0, 7, 7, 7, 7, 7, 0]"
87,6,"[7, 7, 'X', 'X', 7, 7, 7]","[4, 4, 0, 0, 4, 4, 4]"
87,7,"['X', 15, 15, 15, 15, 15, 'X']","[0, 11, 11, 11, 11, 11, 0]"
87,8,"['X', 'X', 14, 14, 14, 14, 14]","[0, 0, 5, 5, 5, 5, 5]"
